genes	logFC	logCPM	LR	PValue	FDR
TRINITY_DN15928_c0_g3	1.35912464427139	3.9373454146717	17.2113828995788	3.34426524473627e-05	0.00922138143540023
TRINITY_DN31905_c0_g1	3.1181439127454	1.78787897698976	17.1827204422375	3.39510557378668e-05	0.009308376383949
TRINITY_DN3278_c0_g1	4.68693385150261	5.37617616535904	17.1507333110202	3.4527609017162e-05	0.00934831701538521
TRINITY_DN65321_c0_g1	4.53056876634118	6.96415460406727	17.1377704980367	3.47640506277412e-05	0.00934831701538521
TRINITY_DN27043_c0_g1	0.823472413293214	3.62818792411281	17.1311536167482	3.48853691842209e-05	0.00934831701538521
TRINITY_DN21020_c0_g1	-2.01375866235496	1.37726184550458	17.1303154181122	3.49007676442806e-05	0.00934831701538521
TRINITY_DN87004_c0_g2	-2.51066965978513	1.50053065712012	17.1195955299195	3.50983050516089e-05	0.00934831701538521
TRINITY_DN5055_c1_g1	-1.9807981633196	0.655980128317076	17.1045995678587	3.53765255678951e-05	0.00934831701538521
TRINITY_DN3231_c0_g1	-1.24940194349092	4.83351174304616	17.0999514709635	3.54632110674868e-05	0.00934831701538521
TRINITY_DN124189_c0_g2	6.31182377974595	7.4468969424365	17.0901564138165	3.5646585378018e-05	0.00934831701538521
TRINITY_DN97597_c0_g1	-2.22639754047687	1.20597863893327	17.0419877932616	3.65623183471681e-05	0.00949328191079658
TRINITY_DN7639_c0_g1	2.67348460127418	1.5676347505335	17.0404037784832	3.65928303437676e-05	0.00949328191079658
TRINITY_DN1831_c0_g1	4.00801699980845	4.87822064336384	16.9968683459407	3.74415228334546e-05	0.0096615146674092
TRINITY_DN4089_c0_g1	-0.788024357183744	6.73871814292205	16.9588404096081	3.81990261999551e-05	0.00972902891292421
TRINITY_DN8335_c0_g2	-1.4379276537697	1.80010950324967	16.9573141356335	3.82297485603941e-05	0.00972902891292421
TRINITY_DN1512_c0_g1	-0.94950523637772	4.26673280895976	16.9534309040904	3.83080261419903e-05	0.00972902891292421
TRINITY_DN310098_c0_g1	3.68039949154533	4.37713565209459	16.9347556480222	3.86867355896927e-05	0.00977376826777503
TRINITY_DN111225_c0_g1	5.25664402985743	1.66936124241153	16.919610653299	3.89966179808086e-05	0.0098007437710726
TRINITY_DN18863_c0_g1	-2.35398792792507	2.82283917074399	16.8696627333397	4.00363993713495e-05	0.0100099296127725
TRINITY_DN78651_c0_g1	2.03283321400065	1.69002459746128	16.8348874307148	4.07767421662788e-05	0.0101424789509877
TRINITY_DN138691_c0_g1	-1.17441514417627	2.83157714134811	16.762092234045	4.23713688655541e-05	0.0104850668371202
TRINITY_DN80943_c0_g1	1.3046152240879	3.36109709330013	16.7443286107803	4.276991700955e-05	0.0105296917111165
TRINITY_DN16812_c0_g1	4.75684677610224	2.26970908242664	16.7322182393395	4.3043786124241e-05	0.0105433241403001
TRINITY_DN2287_c1_g3	-3.13788803454889	1.4551444642606	16.7179717288133	4.33682206613653e-05	0.0105691420191592
TRINITY_DN11452_c1_g1	1.47063806735427	1.59488666164156	16.7002123418994	4.37760983860506e-05	0.0106149339272386
TRINITY_DN13933_c14_g1	1.44126460105695	3.1529689001828	16.6307873260642	4.54079258190939e-05	0.0109555702623728
TRINITY_DN71599_c0_g1	-4.79258045373274	1.80616434244585	16.5548055048853	4.72640608222959e-05	0.0112975263094895
TRINITY_DN203081_c0_g1	1.06123520672132	4.67539696560697	16.5536249114424	4.72934951406492e-05	0.0112975263094895
TRINITY_DN78006_c1_g1	1.97599772364428	0.19040704383821	16.5289257901519	4.79135325493852e-05	0.0113760504164082
TRINITY_DN22402_c0_g2	1.50280424528895	0.576588895318349	16.5218083529218	4.80937183435003e-05	0.0113760504164082
TRINITY_DN55212_c0_g1	5.11027740158873	4.9994692100233	16.5006254915575	4.8634027399709e-05	0.0114369662308526
TRINITY_DN54332_c0_g1	1.19827150001512	2.9285726001697	16.4817229459009	4.91213240435707e-05	0.0114369662308526
TRINITY_DN128522_c0_g1	4.15799458017442	1.88009379673275	16.477323795528	4.92354340203204e-05	0.0114369662308526
TRINITY_DN2148_c0_g2	-1.58562498717557	0.41456162255491	16.474865674999	4.9299311477128e-05	0.0114369662308526
TRINITY_DN36699_c0_g1	6.26774310412149	5.2493049953691	16.4654174484043	4.95456125815853e-05	0.0114391099976642
TRINITY_DN34966_c0_g1	2.72469466401251	1.25553574545598	16.4030997169313	5.12014307233517e-05	0.0117651135148791
TRINITY_DN6643_c0_g1	-2.65541249801426	1.28293980827349	16.3682293434052	5.21521209418188e-05	0.0118656776938009
TRINITY_DN185696_c0_g1	3.27595596810805	3.37867532301896	16.3679887334358	5.21587421114126e-05	0.0118656776938009
TRINITY_DN112244_c1_g1	1.27020280235521	2.16525574437334	16.3600823024906	5.23767842827452e-05	0.0118656776938009
TRINITY_DN88959_c0_g1	-3.74641900682188	3.26337420313423	16.3409954250099	5.29069435804861e-05	0.0119297740912747
TRINITY_DN27279_c0_g1	2.56044214528161	2.52594553898616	16.3064752050671	5.38795247890555e-05	0.0120925701821911
TRINITY_DN20007_c0_g1	2.74931139273752	2.07462134667359	16.2228148006948	5.63118456161016e-05	0.0125799620294415
TRINITY_DN1389_c0_g1	1.68927266799951	4.01928368392285	16.2032001913115	5.68979163940828e-05	0.012603566665027
TRINITY_DN76685_c1_g1	-1.93603384262151	0.31283074568365	16.2018031696862	5.69398916768742e-05	0.012603566665027
TRINITY_DN152313_c0_g1	1.80971974454553	0.643215517945346	16.1263330186702	5.92543875492909e-05	0.0130559872913401
TRINITY_DN69216_c0_g2	-2.78353491877999	0.646409906310724	16.1029522179444	5.99904450320568e-05	0.0131580860662585
TRINITY_DN9947_c0_g1	3.68576865244184	4.13213636421638	16.0846824419986	6.05719955393693e-05	0.0132255252160938
TRINITY_DN82827_c0_g1	1.55167755528995	2.16506229354382	16.0352535564076	6.21739617965346e-05	0.013514154741126
TRINITY_DN13798_c0_g1	3.97234085543873	3.30480612020674	16.0179001189879	6.27464279319457e-05	0.0135774266073009
TRINITY_DN7085_c0_g1	2.35960979796278	0.399126029528079	15.9899528448849	6.36795356525504e-05	0.0136919940400813
TRINITY_DN1054_c2_g1	-1.64588661167237	1.39124505261257	15.9850880022698	6.38433841550607e-05	0.0136919940400813
TRINITY_DN1419_c0_g2	-1.43400839542547	2.59283717971128	15.9717298429021	6.42954726198142e-05	0.0137279368840554
TRINITY_DN6727_c0_g1	2.03607988790803	0.407287962838835	15.9451172972786	6.52057578284264e-05	0.0138609631641096
TRINITY_DN64258_c1_g1	4.58421980790258	2.0521610369892	15.7984139821566	7.04615482675526e-05	0.0149125067986951
TRINITY_DN918_c0_g1	1.15539606492531	5.28297091407865	15.7802586688184	7.11409439070071e-05	0.0149905463200381
TRINITY_DN14150_c1_g1	1.4923586355921	1.41657717168922	15.7483792269649	7.23498986400408e-05	0.0151790087346806
TRINITY_DN3220_c0_g1	3.73170506546119	3.66085929337889	15.7185720602021	7.34989572452036e-05	0.0153533276316453
TRINITY_DN17880_c0_g1	-1.49851963831065	0.307052698943639	15.6926723475582	7.45122813348702e-05	0.0154804413035584
TRINITY_DN48957_c0_g1	1.86732845349327	3.30966792178306	15.6866706781336	7.474909486735e-05	0.0154804413035584
TRINITY_DN172198_c0_g1	-1.99885520850567	1.608039574185	15.6151046218637	7.76319778012417e-05	0.0159282262639321
TRINITY_DN19046_c0_g1	-1.23474500126925	2.91850512221642	15.6023926634437	7.81556296211643e-05	0.0159282262639321
TRINITY_DN3206_c0_g2	2.31409019365795	0.579568277156905	15.6023732244749	7.81564330981008e-05	0.0159282262639321
TRINITY_DN585_c0_g1	3.40991774699644	2.18419079495321	15.5960035108036	7.84201624511358e-05	0.0159282262639321
TRINITY_DN1914_c0_g1	-1.33267293954716	6.84691909784237	15.5796407065569	7.9101753531562e-05	0.0159282262639321
TRINITY_DN8187_c0_g1	4.54620586356109	3.88750124350863	15.576933193823	7.92151080227635e-05	0.0159282262639321
TRINITY_DN14966_c0_g2	1.83794447385467	1.68062020499741	15.5767707224341	7.92219153509284e-05	0.0159282262639321
TRINITY_DN77_c6_g1	2.86565066594915	1.24240905289199	15.5162653538491	8.17983718150604e-05	0.016378002628896
TRINITY_DN2540_c0_g2	1.52670142784213	2.88379601721423	15.5052580232709	8.22760737855527e-05	0.0164055771258184
TRINITY_DN13019_c0_g1	3.57908715176925	3.80263056809096	15.4894787970428	8.29657691124481e-05	0.0164750214928069
TRINITY_DN5349_c0_g1	1.41107678298366	4.81398674559954	15.4142676578154	8.63339798005077e-05	0.0170729938688604
TRINITY_DN585_c0_g2	2.50534257536119	2.98507886072584	15.3963214166341	8.71578011119194e-05	0.0170729938688604
TRINITY_DN70388_c0_g1	5.69018191138379	5.80853767916823	15.3927917691157	8.73207578736173e-05	0.0170729938688604
TRINITY_DN32537_c0_g1	-3.0767600675499	1.64729562199923	15.384875948071	8.76873310542938e-05	0.0170729938688604
TRINITY_DN24608_c0_g1	1.17846542122642	3.92167446947629	15.3836090143302	8.77461449719685e-05	0.0170729938688604
TRINITY_DN715_c2_g1	-1.6963989971782	0.376124890465619	15.3624074406416	8.87362807090934e-05	0.0171951190990439
TRINITY_DN60757_c0_g1	2.35377633553234	2.46222241510563	15.3549652965456	8.90864959332068e-05	0.0171951190990439
TRINITY_DN71905_c0_g5	1.98496461542052	0.211957916846325	15.3183735654826	9.08287799994567e-05	0.0174434275596796
TRINITY_DN685_c0_g1	1.97628922819773	4.47043655531049	15.3128250477937	9.10959453110472e-05	0.0174434275596796
TRINITY_DN14281_c0_g1	3.36546698028639	4.17259217063649	15.2459700821826	9.43779161774916e-05	0.0179840134766127
TRINITY_DN5421_c0_g1	-0.957118853528413	2.7573246742791	15.2390420889871	9.47247499953113e-05	0.0179840134766127
TRINITY_DN1708_c0_g1	3.26141422812723	0.529977038279954	15.2328233961317	9.5037166587977e-05	0.0179840134766127
TRINITY_DN20706_c0_g3	-1.66414389165284	3.47162383410747	15.2089746736922	9.62449296596297e-05	0.0181414173273272
TRINITY_DN4716_c0_g1	-1.44172917741516	1.97731418793087	15.175890609206	9.79460149970257e-05	0.0183902218197139
TRINITY_DN32825_c0_g2	1.37339374125601	3.40417035725273	15.0995834189714	0.000101985791973791	0.0189533201005255
TRINITY_DN32442_c4_g1	3.7501432674964	0.227904355059935	15.0995524423763	0.000101987465497882	0.0189533201005255
TRINITY_DN5002_c0_g5	-2.41395380412887	0.74901403108735	15.0970377673408	0.000102123414144664	0.0189533201005255
TRINITY_DN15615_c0_g1	1.29152569800184	1.01163924396993	15.0827118710635	0.000102901388766519	0.0190111118127336
TRINITY_DN5346_c0_g1	1.73793377875808	2.57752341488709	15.0768257277068	0.000103222764847188	0.0190111118127336
TRINITY_DN160555_c0_g1	2.01462050101415	0.275031037428691	15.0696102652431	0.000103618098529033	0.0190113601765018
TRINITY_DN3523_c1_g1	2.51307408560025	2.92088324641593	15.0565175396579	0.000104339341500579	0.0190711764574581
TRINITY_DN26861_c0_g1	-2.93306879172617	1.55872128558901	15.048954814484	0.000104758251595707	0.0190754893301858
TRINITY_DN3854_c0_g1	1.51207795747956	2.87757351847274	15.0225708305828	0.000106232996496595	0.0192713045599499
TRINITY_DN15038_c0_g1	1.13396769942848	1.63873134931948	15.0110060846383	0.000106885982907066	0.0193171393977437
TRINITY_DN12576_c4_g1	1.40550755289913	1.86666639719631	14.9694313433979	0.000109266986046059	0.0196141998526417
TRINITY_DN48545_c0_g5	4.05443108552186	2.28830000103409	14.9653473682556	0.000109503737639863	0.0196141998526417
TRINITY_DN10508_c0_g1	1.09078270007525	0.998219928127955	14.9611239073781	0.000109749118419473	0.0196141998526417
TRINITY_DN16564_c4_g1	1.23125608958152	2.62379108446623	14.9328444033568	0.000111406463134609	0.0197986290258978
TRINITY_DN47144_c0_g1	-1.82491748867887	1.7768002166574	14.918345177296	0.000112265948381627	0.0197986290258978
TRINITY_DN7648_c0_g2	1.11003753043754	2.67423986420039	14.9182904309167	0.000112269206253421	0.0197986290258978
TRINITY_DN28642_c0_g1	-1.86870425925098	0.587592208225801	14.9157200492277	0.000112422272829113	0.0197986290258978
TRINITY_DN29984_c0_g1	3.50589448352441	2.14364992186017	14.9075066352595	0.00011291279214755	0.0198127049901378
TRINITY_DN27238_c0_g1	2.60960025707726	4.1400639447938	14.8930643318333	0.000113780541777346	0.019816196399041
TRINITY_DN49329_c0_g1	1.31899119216423	2.57211176287256	14.8923134096066	0.000113825843234443	0.019816196399041
TRINITY_DN45866_c1_g1	-1.12251392970142	1.72337345462931	14.8783245023803	0.000114673089879031	0.019816196399041
TRINITY_DN74847_c1_g1	3.63479008200362	0.504864722043778	14.8777828025019	0.000114706025620411	0.019816196399041
TRINITY_DN22021_c3_g1	-1.88244797822571	0.341931021306749	14.871891156064	0.00011506485748818	0.019816196399041
TRINITY_DN291456_c0_g1	3.67324728815837	0.220182788345004	14.8664594806882	0.00011539667567726	0.019816196399041
TRINITY_DN77969_c1_g1	1.2198893115641	0.505827673086244	14.8555166857648	0.000116068093004727	0.0198608147512415
TRINITY_DN34093_c0_g1	3.67449517433604	2.68444621573799	14.8425924267031	0.000116866153767928	0.0199267116039491
TRINITY_DN98375_c0_g1	1.6789976991192	0.36225640358754	14.8271233742945	0.000117828618582172	0.020020078031916
TRINITY_DN36248_c0_g1	-1.30862959802401	4.09509611433832	14.8002162868589	0.000119521792834191	0.0202365073383195
TRINITY_DN3787_c0_g4	-1.41154373913446	3.50710868773258	14.7895344373191	0.000120200738616413	0.0202803022419455
TRINITY_DN14771_c0_g2	0.796918168029622	6.31500305691612	14.7782703574437	0.000120920897442007	0.0203307212026712
TRINITY_DN1399_c4_g3	1.18185326862329	2.13139391440798	14.7471933385269	0.000122930381586363	0.0205968146981541
TRINITY_DN18499_c0_g1	1.31247265468418	3.10766005237425	14.7205166435693	0.000124682129601035	0.0207288120671599
TRINITY_DN3408_c0_g1	1.89061385472962	3.57775195606475	14.7181408414363	0.00012483935211471	0.0207288120671599
TRINITY_DN31517_c0_g3	1.88733622333824	2.60721382690651	14.7098022898581	0.000125392750339655	0.0207288120671599
TRINITY_DN58835_c4_g2	1.82150749482084	1.61243872559366	14.7091445764181	0.000125436505235021	0.0207288120671599
TRINITY_DN12273_c1_g3	1.10326489583991	2.09842016488544	14.6470096259078	0.000129640165250262	0.0212422591613337
TRINITY_DN11124_c0_g1	3.57862346154915	8.53335346379423	14.6397485023413	0.000130140573145604	0.0212422591613337
TRINITY_DN2370_c0_g1	3.54601772834655	3.24907034291767	14.6365377862981	0.000130362462581613	0.0212422591613337
TRINITY_DN7538_c0_g1	-0.858764547676771	4.06857050879051	14.6272468682592	0.000131006696886692	0.0212422591613337
TRINITY_DN4883_c2_g1	2.52442611184538	0.399529405488148	14.6271910003702	0.00013101058045736	0.0212422591613337
TRINITY_DN33642_c0_g1	-1.58795692022775	2.46041072473534	14.6246858806151	0.000131184839185921	0.0212422591613337
TRINITY_DN2118_c0_g3	4.59591749046188	2.31110112178413	14.6082774315085	0.00013233201218102	0.0213563508889062
TRINITY_DN1151_c0_g3	-0.812772793945479	5.27296836027461	14.5728439729495	0.000134843864821584	0.0216891861770024
TRINITY_DN26340_c0_g1	-4.41035102689264	1.04240328247318	14.469748864384	0.000142428616492639	0.0227996578578266
TRINITY_DN3689_c2_g1	0.971678766680037	3.14319703922285	14.4662588345268	0.000142692764808382	0.0227996578578266
TRINITY_DN266821_c0_g1	2.3683813563254	0.364855609749279	14.4513458277682	0.000143827047346483	0.0229050506358323
TRINITY_DN76736_c0_g4	1.23437365706245	3.16641668130893	14.4324520316425	0.000145277155835876	0.023059881176659
TRINITY_DN81592_c0_g1	1.49012158268155	1.41098961604336	14.4176599949613	0.000146422719722697	0.0231551930289703
TRINITY_DN55684_c0_g1	-1.23660854850715	2.01484548495585	14.4123349179633	0.000146837341295331	0.0231551930289703
TRINITY_DN141495_c0_g1	1.20355336062759	1.95706982950488	14.3948019878387	0.00014821086440794	0.0232956581470382
TRINITY_DN30811_c1_g1	4.38953804235574	6.0471840461983	14.3674756243512	0.000150377443516551	0.0234949178445194
TRINITY_DN2479_c1_g1	-2.94039735499759	2.7453255052866	14.3665374607215	0.000150452389728447	0.0234949178445194
TRINITY_DN79535_c0_g1	3.06793493193869	1.57014476272959	14.3567530759328	0.000151236271103948	0.0235411452446771
TRINITY_DN133223_c0_g1	2.78697962102807	0.870664238960099	14.3315308856649	0.000153275979304267	0.023781926383756
TRINITY_DN19370_c0_g1	0.981052027906775	4.16453025346616	14.3215277716261	0.000154092578589621	0.0238319977155883
TRINITY_DN64116_c0_g1	1.8884050106133	3.1014574363065	14.2991208196567	0.000155937692977005	0.0239762509045694
TRINITY_DN219516_c0_g1	4.2160268806397	5.45255995845083	14.2981390944655	0.000156019040577668	0.0239762509045694
TRINITY_DN87108_c2_g1	1.6900298873126	1.80949118014321	14.2805211617759	0.000157486182362791	0.0241248833134416
